#OTU ID	A10	A11	A12	A6	A7	A8	A9	daiquiriA1	daiquiriA2	daiquiriA3	daiquiriA4	daiquiriA5
76a042b854944b679c974e0ffc5c6141	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f71dee5aa8f2a4dbde4907fd737504c4	23.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ff23d8ccd5114abd2694c73c1ca24a9	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
f5336cb832d6bb6d069f27a90bd0d530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
ed22aa2aac237282ee4f59b7d2b680a2	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c918afaa4b8d8afec6ef40cf00428b82	0.0	2579.0	0.0	0.0	0.0	217.0	239.0	0.0	0.0	353.0	0.0	0.0
b254aad58c249a7f9fc5614daa180314	945.0	2313.0	0.0	0.0	0.0	190.0	220.0	265.0	0.0	920.0	51.0	157.0
8fe1850661840c75f13c7d103d6a96e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0
bfd0bb0580113289c02670c8dbfbe962	0.0	1391.0	0.0	0.0	0.0	105.0	175.0	0.0	0.0	527.0	0.0	0.0
916ebf7500cde9e94516dc5d2495760e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0
37fd17b9a2f8c2dd2de1644b29b4b508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	0.0	0.0
1a2a0111494949dfff86820c089b8479	36.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3f4145bca94c321d6d883aa08e76573	0.0	0.0	0.0	0.0	190.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0
5bc7789ce886f405d71a5cd732a3e186	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
dbe03cc9990ca7d0f80a04224dd28cbc	39.0	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949ef1c85f0961a3646949de68af2c59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
fa1547566e360c6ee07c1d4ac6ecf584	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
aca9fab2d0afd6e59b91ba2d28145cf6	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
